Date,current_shared_signal,asset_specific_signal,buy_and_hold
2015-06-08,98758.3401443999,98782.15314908378,98941.28997830235
2015-06-09,98515.61294546141,98539.36742279543,98729.83184691441
2015-06-10,99261.10226327195,99285.03649596224,99379.4930289741
2015-06-11,99711.800014776,99735.84292150487,99771.87155768363
2015-06-12,99053.54533031437,99077.42951604954,99199.13133932547
2015-06-15,98898.73726382956,98922.58412162658,99064.31777509832
2015-06-16,99504.66453397673,99528.65749537271,99592.09320083132
2015-06-17,99548.4956626081,99572.49919274055,99630.24071419226
2015-06-18,100506.18833732764,100530.42279013574,100463.70079401636
2015-06-19,100473.08230298417,100497.30877313329,100434.92510771692
2015-06-22,99982.26981663487,100006.37794012063,100008.29372694422
2015-06-23,99700.50300975208,99724.54319250207,99763.21533857277
2015-06-24,99447.67662516788,99471.6558454121,99543.22802188867
2015-06-25,99019.24098055284,99043.11689468643,99170.31733102255
2015-06-26,98613.06850216164,98636.846478368,98816.58499467974
2015-06-29,98023.73444703534,98047.3703206649,98303.06298091692
2015-06-30,97958.80633193086,97982.42654983445,98246.44286411026
2015-07-01,97711.17554503158,97734.73605321265,98030.4794681066
2015-07-02,97936.63842546695,97960.25329815657,98227.17482093381
2015-07-06,98133.05424843325,98156.71648168913,98398.4778689869
2015-07-07,98374.77626001259,98398.49677824354,98609.2394384304
2015-07-08,97618.29387281739,97641.83198499936,97949.8608625847
2015-07-09,97157.05778343437,97180.48468053172,97547.42372496902
2015-07-10,97621.35906826083,97644.89791953495,97952.78615476369
2015-07-13,98147.67419728199,98171.33995575822,98412.00527020139
2015-07-14,98606.21992775485,98629.99625260565,98811.81456124297
2015-07-15,98649.43837765523,98673.22512351096,98849.47417920807
2015-07-16,99267.59765387842,99291.53345276318,99388.09395742885
2015-07-17,99427.89624350262,99451.87069422235,99527.65323447261
2015-07-20,98565.72987879101,98589.4964405198,98777.19116078017
2015-07-21,98486.46139522553,98510.20884342154,98708.11416525382
2015-07-22,98243.82729978913,98267.51624308477,98496.65315167738
2015-07-23,98032.93396943327,98056.57206128836,98312.79571308073
2015-07-24,97520.85029609114,97544.36491228946,97866.23436018234
2015-07-27,97029.6295360704,97053.02570716075,97437.5730656394
2015-07-28,98274.1067993651,98179.5174077189,98524.27692901716
2015-07-29,98644.20220286568,98525.68825324153,98846.91826099913
2015-07-30,98702.57991883476,98588.61662790795,98897.78581186064
2015-07-31,97914.23422966358,97936.57638188309,98210.9120598405
2015-08-03,97499.83535612212,97545.32345483893,97849.47337080048
2015-08-04,97025.48676241389,97104.11857653022,97435.51717488353
2015-08-05,97022.53176421253,97101.16118352646,97432.93675223549
2015-08-06,97044.89585914684,97088.81535880611,97452.46605221968
2015-08-07,96961.9974381532,97052.87514304614,97380.07772294138
2015-08-10,98006.84331543812,98025.93943903604,98292.55688713907
2015-08-11,97834.4866905612,97873.52619393783,98142.24463845816
2015-08-12,98509.44576861452,98499.49595125989,98731.0118531074
2015-08-13,98143.90005914714,98139.23816573771,98412.43107934478
2015-08-14,98228.48925241541,98234.67830081478,98486.18815527951
2015-08-17,98822.2545888523,98813.06163957294,99003.86037998088
2015-08-18,98205.99881254652,98229.60582332197,98467.00101443243
2015-08-19,97921.20076775369,98007.91284749557,98218.69235973581
2015-08-20,97082.17961792866,97249.03501239499,97377.12220381596
2015-08-21,95193.63364590361,95384.26932189541,95482.83869443083
2015-08-24,92650.532932221,92819.71984109309,92932.01185939807
2015-08-25,91832.77574719024,91921.21974527619,92111.77026971415
2015-08-26,93870.76748280696,93870.30204987689,94155.95356957968
2015-08-27,95440.52611803889,95443.23838319487,95730.4812435056
2015-08-28,95722.17064150608,95759.12150600734,96012.98142312285
2015-08-31,95247.46031599044,95265.32983798347,95536.82889378046
2015-09-01,93487.23819975421,93535.34969946012,93771.2590972105
2015-09-02,94407.61116713754,94417.1484810949,94694.42822331264
2015-09-03,94429.34437716013,94432.3579085567,94716.22746037737
2015-09-04,93689.54857125849,93709.21092955853,93974.18410205282
2015-09-08,94686.38819547766,94665.56742556054,94974.05219614811
2015-09-09,93680.01636209755,93636.33160313929,93964.62293336057
2015-09-10,94038.7470155056,93982.54249679961,94324.44343607948
2015-09-11,94351.82095979601,94307.36396680017,94638.46852134206
2015-09-14,94212.87838847074,94174.51260497319,94499.10383257527
2015-09-15,94348.68703892574,94247.61113143474,94635.32507939667
2015-09-16,95171.52463802353,95096.54298892315,95460.66251780791
2015-09-17,95604.27208618121,95593.01546089788,95894.72468357801
2015-09-18,94998.02162519324,95052.11725120342,95286.63239044986
2015-09-21,94913.36457871758,94903.18187159592,95201.71814982899
2015-09-22,94349.53783291191,94359.58889530436,94636.17845815566
2015-09-23,94293.489688589,94314.5961081888,94579.96003557276
2015-09-24,94792.77267835748,94892.62489990296,95080.7598826746
2015-09-25,94476.88719450306,94534.27388639601,94763.91471619028
2015-09-28,93386.35780633808,93455.71823036122,93670.07222196406
2015-09-29,93372.42487862997,93438.33414186157,93656.09696502783
2015-09-30,94245.48733147432,94273.21594649497,94531.8118438735
2015-10-01,94363.84370891863,94400.23302671465,94650.52779643405
2015-10-02,96192.51798891043,96229.61249427516,96245.51033806991
2015-10-05,96829.46402346312,96866.80415290123,96799.68157928852
2015-10-06,97280.00278134822,97317.5166510389,97191.33391221028
2015-10-07,97866.89202466253,97904.63221513823,97701.20722086294
2015-10-08,98092.04641795735,98129.87343421768,97896.66219108162
2015-10-09,98407.37706073285,98445.32567724302,98170.31658479577
2015-10-12,98757.36539129756,98795.44897302412,98473.92112303399
2015-10-13,98578.30290562133,98616.3174358824,98318.66150819117
2015-10-14,99313.34922352662,99351.6472080537,98956.14873357737
2015-10-15,100199.1484120486,100237.7879853337,99723.63850148427
2015-10-16,100527.77323513407,100566.539535274,100008.04309737809
2015-10-19,100094.01690854364,100132.6159402024,99632.8137063403
2015-10-20,99904.87368377102,99943.39977655145,99469.09917630994
2015-10-21,99470.2957787671,99508.65428624293,99092.85367884852
2015-10-22,101117.72117698264,101156.71497742667,100519.96168613677
2015-10-23,101810.76141293299,101850.0224689317,101119.04282902824
2015-10-26,101412.26133557387,101451.36871887986,100774.875347161
2015-10-27,101488.00253748892,101527.13912870505,100840.32331328945
2015-10-28,102008.12362451406,102047.46078886058,101289.71615019196
2015-10-29,101345.6097570213,101384.69143762828,100717.67439849845
2015-10-30,101372.04833242563,101411.14020848126,100740.52201808382
2015-11-02,102368.37105730777,102427.60997611156,101601.49231901937
2015-11-03,102410.12539468748,102412.81624659523,101637.52844113788
2015-11-04,101909.65105140816,101943.10704005817,101205.61653532252
2015-11-05,101369.19294058318,101444.08918728677,100738.89966573357
2015-11-06,100598.1997174392,100684.72535987957,100072.63936817828
2015-11-09,99578.21681802132,99728.43204669945,99190.33141140304
2015-11-10,99703.83421374626,99839.63396211417,99299.13843777582
2015-11-11,99256.700541623,99418.44366786424,98911.90472829062
2015-11-12,98212.18576814164,98452.98411432588,98006.78615411915
2015-11-13,97208.36096984483,97495.42354294083,97135.72057766246
2015-11-16,98683.3964248171,98869.95242199898,98417.40163228034
2015-11-17,98155.47217616826,98375.4949853717,97959.57444745158
2015-11-18,99234.2181340196,99427.869619385,98895.74227984148
2015-11-19,99510.1210624176,99720.56689111034,99134.83954684206
2015-11-20,99429.20955689286,99658.48426534202,99064.74705572876
2015-11-23,99363.6212565478,99574.38398490078,99007.92280937426
2015-11-24,99979.77274407061,100132.30587941954,99541.78873092658
2015-11-25,99765.78359218017,99941.10363101144,99356.5263622315
2015-11-27,99524.891550347,99700.52679912078,99147.9143107099
2015-11-30,99735.25890524285,99895.43179408637,99330.14955599312
2015-12-01,100638.83396085541,100792.01610060397,100112.67553173292
2015-12-02,99246.19450005058,99483.66092243159,98908.01598021513
2015-12-03,97834.58240529637,98111.4415151956,97684.70983446101
2015-12-04,99625.98150675271,99891.01806482229,99240.06188777415
2015-12-07,98710.05380329328,99050.93516319584,98446.68824557927
2015-12-08,97966.7798190616,98389.05568177212,97802.08748425545
2015-12-09,97683.51578642536,98065.01947542232,97556.18501784797
2015-12-10,97870.66722334138,98250.56862136559,97718.71326518034
2015-12-11,96992.47484380068,97421.53887211999,96956.25335352025
2015-12-14,97207.46454386797,97571.03725914069,97143.13110390144
2015-12-15,98387.11426581426,98624.20080304878,98168.2345917907
2015-12-16,99200.64606971045,99450.12260548453,98874.07977212066
2015-12-17,97935.97987863972,98227.13171268345,97777.9902604774
2015-12-18,97376.26767908892,97691.45855242078,97292.06915103634
2015-12-21,98042.17034863382,98360.2767769276,97870.6142659752
2015-12-22,98227.90126275971,98531.71450886449,98031.83680387631
2015-12-23,99178.47066472037,99388.53142056579,98856.76902149446
2015-12-24,99187.79974017148,99429.85754438041,98864.85494763718
2015-12-28,98848.58147118577,99111.9964852903,98570.84293821217
2015-12-29,99176.81262617852,99425.24242332176,98855.45938318448
2015-12-30,98310.16290581322,98595.9845920926,98104.29277686386
2015-12-31,97866.8071962779,98157.39975714541,97719.57339975091
2016-01-04,97415.40586952523,97663.15451831213,97327.64103028164
2016-01-05,97578.08012490023,97801.27705971105,97468.96946213163
2016-01-06,97519.18836122069,97766.66459823916,97417.8164955218
2016-01-07,96277.1223000749,96660.23523529358,96338.88177817453
2016-01-08,95406.24153253564,95868.25077545403,95581.1083722751
2016-01-11,94766.37655874694,95254.94563710899,95023.68423276838
2016-01-12,95845.75835480088,96248.19124025224,95964.8255465269
2016-01-13,95104.01491152067,95545.92799819623,95222.16065079758
2016-01-14,96206.97461021294,96580.64896972328,96326.49053337869
2016-01-15,95320.12717164884,95765.33175406817,95438.54138269073
2016-01-19,95019.6783638872,95451.80994440721,95137.71933362544
2016-01-20,94371.04423735768,94868.6569909587,94488.27942241405
2016-01-21,94626.14941510488,95109.02621208172,94743.70151201662
2016-01-22,96033.09912306648,96499.01735213271,96152.39904433166
2016-01-25,95109.82496805085,95616.74764653991,95227.9779250401
2016-01-26,96465.91901043069,97014.15449104372,96585.756614838
2016-01-27,95487.9329119345,96040.76898376735,95606.55558455669
2016-01-28,96111.569833279,96641.36213439051,96230.96723707505
2016-01-29,97433.20542911478,98006.01574531564,97554.24467331756
2016-02-01,97228.82941397405,97821.67559936599,97349.61476610486
2016-02-02,96392.1164874102,97035.3927319366,96511.86240847847
2016-02-03,97467.63115532028,98125.18337126501,97588.71316588658
2016-02-04,98161.5911528272,98873.6577902187,98283.53525546196
2016-02-05,97500.92506638479,98258.60586312495,97622.0484372842
2016-02-08,97885.1045993473,98748.83358917436,98006.70522848843
2016-02-09,97718.03993700985,98576.94327747513,97839.4330251964
2016-02-10,97921.74222539635,98831.41012772525,98043.38836869814
2016-02-11,98624.55163420524,99561.51362128259,98747.07086301506
2016-02-12,99242.47156000114,100135.71720796442,99365.75841788019
2016-02-16,99259.69533677086,100121.3417756802,99383.0035913895
2016-02-17,100224.96371022052,101076.520835357,100349.47109765901
2016-02-18,100758.28456852549,101651.65739154854,100883.4544893716
2016-02-19,100716.70845574008,101612.27585746355,100841.82672744618
2016-02-22,100939.73583132507,101835.65726753499,101065.13116530023
2016-02-23,100452.35322636351,101356.31458065052,100577.14309506754
2016-02-24,100834.97567761752,101736.36762459681,100960.24087023306
2016-02-25,101524.46560005005,102442.95379103838,101650.58733165279
2016-02-26,101052.57393827417,101937.15235120911,101178.10944868224
2016-02-29,100669.16368302106,101563.75182267699,100794.2228908451
2016-03-01,101570.38856930372,102419.33321763425,101696.56735005582
2016-03-02,102369.21990181647,103201.09964200978,102392.06622315064
2016-03-03,102824.08463376909,103606.18181660736,102787.68904637084
2016-03-04,102689.55742226956,103475.5229681457,102670.75026873498
2016-03-07,103296.15714860006,104071.31373275685,103198.13168628566
2016-03-08,102477.80199795128,103261.25027780666,102487.19381486272
2016-03-09,102341.51168912063,103149.60916061423,102368.66964140748
2016-03-10,102542.99235930092,103302.99507543267,102543.91671644173
2016-03-11,102694.82056277242,103509.25791495567,102675.94243131317
2016-03-14,102537.2801161356,103390.51605852348,102538.97592142501
2016-03-15,102647.47589152877,103501.62879793362,102634.79991956233
2016-03-16,103605.231508323,104467.35411623883,103467.5280441058
2016-03-17,104104.36689330162,104970.64291985794,103900.9819360211
2016-03-18,104248.85709160948,105116.33545384683,104026.38012124223
2016-03-21,103859.48192679723,104723.7202100573,103688.5155984608
2016-03-22,104127.2872178188,104993.75396958909,103921.00642314785
2016-03-23,103396.01267349682,104256.3943240799,103286.37524325859
2016-03-24,103409.51360043207,104270.00759528743,103298.10273111568
2016-03-28,103544.69116322137,104406.31000120741,103415.52179703246
2016-03-29,104925.96519220593,105799.07792437838,104615.13129685665
2016-03-30,104555.10542747339,105425.13215150814,104293.59988340679
2016-03-31,104478.44257221317,105347.8313672578,104227.10326448333
2016-04-01,104633.93699111923,105504.61969045798,104361.9905276593
2016-04-04,104376.64764546126,105245.18938185404,104138.84214190886
2016-04-05,104205.78518404273,105072.9051351773,103990.60459528427
2016-04-06,104861.51955743055,105734.0960228729,104559.63095122174
2016-04-07,104596.47088176734,105466.8418171205,104329.81736860411
2016-04-08,104700.41270586858,105571.64856469289,104419.9711420954
2016-04-11,104881.67840425369,105754.42261602834,104577.1712947916
2016-04-12,105444.19134278205,106321.6163521814,105064.89283613922
2016-04-13,105963.82676354592,106845.57577702877,105515.12432704055
2016-04-14,105682.09069236752,106561.49531616182,105271.17383706212
2016-04-15,105839.27754617346,106719.9901573962,105407.32659732556
2016-04-18,106229.83283557808,107113.79534586224,105745.55386367679
2016-04-19,106585.54246882051,107472.46491956527,106053.45649801644
2016-04-20,106401.90660338035,107287.30097847762,105894.5702924977
2016-04-21,106216.67401294025,107100.52702567949,105734.26648334708
2016-04-22,105680.62802061116,106560.02047318233,105270.2565565756
2016-04-25,105552.94362179302,106431.27358354886,105159.65778798127
2016-04-26,105540.7133599806,106418.94155095656,105149.06240331111
2016-04-27,105937.66410223395,106819.19541028368,105492.95605377355
2016-04-28,105864.68309176184,106745.60710828622,105429.76070701415
2016-04-29,106243.30717130839,107127.3818045934,105757.64643186593
2016-05-02,106543.40335139306,107440.63167179057,106017.40675939557
2016-05-03,106075.35395860442,106968.64071943704,105612.41661251124
2016-05-04,105720.32428443596,106610.6212526749,105305.04248845455
2016-05-05,105870.9643199504,106762.52986514295,105435.51927440251
2016-05-06,106337.24138001792,107232.73355952367,105839.30994600592
2016-05-09,106018.04227529455,106910.8464002836,105563.04522165906
2016-05-10,107114.68109108691,108016.72028246042,106512.55163641516
2016-05-11,106914.3027125533,107814.65446809915,106339.28904433215
2016-05-12,106745.48837970536,107644.41850804996,106193.2834753851
2016-05-13,106514.05361493303,107411.0347739492,105993.07692757253
2016-05-16,107120.67151573497,108022.76115395434,106517.99070057843
2016-05-17,106696.93858927199,107595.45986783748,106151.60032994104
2016-05-18,105968.18219652092,106860.56643746907,105521.13802636035
2016-05-19,106023.13425230766,106915.98125809309,105568.72083637741
2016-05-20,106331.85465452692,107227.30147108658,105836.02277692921
2016-05-23,106213.2863638059,107107.73468749797,105733.40069031964
2016-05-24,106506.11796108529,107403.03229199996,105986.88638197069
2016-05-25,106850.37878406109,107750.19222041318,106284.78421274485
2016-05-26,106847.39349515518,107747.18179165189,106282.20205032795
2016-05-27,106900.1068787485,107800.33908767092,106327.79730704069
2016-05-31,106782.04665926966,107681.28465391793,106225.68586167366
2016-06-01,106969.54080688888,107870.35773607332,106387.87478069145
2016-06-02,107020.00128927766,107921.24315865019,106431.5148628507
2016-06-03,107819.72913873746,108727.70571389726,107123.10640177976
2016-06-06,108132.32565805705,109042.93468573074,107393.17321460898
2016-06-07,108528.76284425189,109442.71036740746,107735.54477002892
2016-06-08,109178.60170169633,110098.02167840842,108296.49198474768
2016-06-09,109371.74770288174,110292.79420978512,108463.08805078069
2016-06-10,108880.11225225584,109797.01857557453,108039.13070554312
2016-06-13,108944.19132467917,109861.637273697,108094.42125392165
2016-06-14,108858.69343593428,109775.41938610935,108020.65516610273
2016-06-15,108959.02142187499,109876.59225880497,108107.22527089316
2016-06-16,109261.26541129447,110181.38151952653,108367.99150747061
2016-06-17,108901.24044639911,109818.32469546024,108057.48580919026
2016-06-20,108913.22896141118,109830.4141687189,108067.8298347015
2016-06-21,108578.90775066464,109493.27755646504,107779.37230030251
2016-06-22,108433.08680173728,109346.22861330275,107653.50519014824
2016-06-23,108837.80266171084,109754.35268551526,108002.90184065234
2016-06-24,108239.96707813352,109153.4386432171,107409.65228699642
2016-06-27,107951.53763558198,108924.91770267388,107123.43540269684
2016-06-28,109125.3452341696,110191.50402831746,108288.23865808881
2016-06-29,110178.7211067005,111286.17061452854,109333.53402587457
2016-06-30,111230.95218964784,112407.50038513777,110377.69338582116
2016-07-01,112063.23257441778,113299.00271232236,111203.58930159593
2016-07-05,112030.69539921689,113266.10673550061,111175.51314444357
2016-07-06,112885.61608809473,114130.4550076573,111913.24765120067
2016-07-07,112534.92707463569,113775.89879350658,111610.92741981847
2016-07-08,113828.37922535904,115083.61440518811,112726.4334182721
2016-07-11,113691.76116753701,114945.48980046148,112608.7851656734
2016-07-12,113446.2312572504,114697.2523247752,112397.31464041644
2016-07-13,113907.78852465078,115163.89938545463,112794.95789115671
2016-07-14,113669.28585697964,114922.7666448528,112589.59041456936
2016-07-15,113313.6285898429,114563.18738992437,112283.26082118116
2016-07-18,113490.58892009208,114742.09913891001,112435.74014215684
2016-07-19,113454.79485339911,114705.91035543334,112404.90416352318
2016-07-20,113203.1497313091,114451.49023283615,112188.1072570449
2016-07-21,113472.28352773724,114723.59188501042,112420.03820743646
2016-07-22,113592.65433701282,114845.29007569524,112523.73785343867
2016-07-25,112820.18404640486,114064.3014183079,111858.3454361801
2016-07-26,112824.05841706849,114068.21851334651,111861.68573188048
2016-07-27,113542.1229770379,114794.20148437646,112480.76362274765
2016-07-28,113335.75152354165,114585.5542828611,112302.98766443551
2016-07-29,113560.0424187642,114812.31853160162,112496.24597801933
2016-08-01,112534.76789985516,113775.73786343634,111613.0546262672
2016-08-02,112471.66995072635,113711.9441057046,111558.63623764599
2016-08-03,112658.37425522864,113900.70727999693,111719.6698530568
2016-08-04,112995.76494428526,114241.81852332245,112010.60850134587
2016-08-05,112746.97864625776,113990.28875028751,111796.15872014815
2016-08-08,113034.203267321,114280.6807225098,112043.81297495196
2016-08-09,113503.9488785429,114755.6064234491,112448.70842204893
2016-08-10,113138.64469068569,114386.27386699825,112134.00583652832
2016-08-11,113052.10867118344,114298.78357706941,112059.42531099575
2016-08-12,113550.09282340201,114802.25921771218,112488.6526790115
2016-08-15,113569.03336197323,114821.40862186246,112504.96875446725
2016-08-16,113381.8621944999,114632.1734362975,112343.73614496818
2016-08-17,113696.54974783609,114950.33118652385,112614.87203133864
2016-08-18,114164.81415798732,115423.75935254233,113018.18461506887
2016-08-19,113422.59671000524,114673.35714907019,112379.26036461994
2016-08-22,113679.15283086724,114932.74242616456,112600.30049273788
2016-08-23,113722.3305341904,114976.39626885267,112637.48999951851
2016-08-24,113156.52861618684,114404.35500634533,112150.18172259929
2016-08-25,112809.31384981122,114053.31135131579,111850.94098810904
2016-08-26,112553.86419031919,113795.04473702345,111630.69795864401
2016-08-29,113283.39516105519,114532.62056393217,112259.86957721737
2016-08-30,112698.5233941598,113941.29916099265,111755.88053522437
2016-08-31,112470.84632057007,113711.11139301937,111559.55643342261
2016-09-01,112583.90621243723,113825.4180456211,111657.07280669689
2016-09-02,113011.20094325933,114257.42474178906,112025.57461415383
2016-09-06,114222.54559080978,115482.12741505199,113069.7310614792
2016-09-07,114029.21033547624,115286.66016754175,112903.31020972884
2016-09-08,113588.70459426224,114841.2967774088,112524.0438780877
2016-09-09,111055.21629927722,112279.87060210614,110341.65948874109
2016-09-12,111993.17323487761,113228.17079789123,111152.03369210106
2016-09-13,110315.3407615286,111531.83613413293,109704.00683070699
2016-09-14,110369.83967691366,111586.93603282566,109751.1345690015
2016-09-15,110889.36282934206,112112.18819362704,110200.36138503552
2016-09-16,110606.8369353856,111826.54676342451,109956.21317303287
2016-09-19,110410.2725587997,111627.81478573359,109786.29306530909
2016-09-20,110181.69349287699,111396.7150787645,109588.65196970227
2016-09-21,111523.75929129578,112753.58042203567,110749.38437720526
2016-09-22,112227.70749128859,113465.29136583122,111357.26287676425
2016-09-23,111885.44907792601,113119.25871968092,111061.95519220842
2016-09-26,111484.84982026208,112714.24187929594,110716.17189974771
2016-09-27,111954.21510341787,113188.7830581257,111121.50151029613
2016-09-28,113120.62529706566,114218.75029959346,112128.22712246464
2016-09-29,112599.87194786972,113710.2913602763,111679.37075566237
2016-09-30,112914.54145933797,113995.71066501175,111950.75953472998
2016-10-03,112636.35864822025,113689.66995434678,111674.95115264173
2016-10-04,111024.63332621682,112181.26159027599,110285.41337649115
2016-10-05,111291.23100077397,112450.63661609552,110515.69391923815
2016-10-06,110927.88246232641,112083.50279886178,110201.94041432819
2016-10-07,110730.76881956146,111884.33567297671,110031.65895536779
2016-10-10,111462.90342090392,112624.09747872993,110664.27825604616
2016-10-11,110382.71446641015,111532.6553722296,109731.71350474513
2016-10-12,110283.12183802776,111432.0252114958,109645.62197100495
2016-10-13,110100.19501163221,111247.192696864,109487.4746630576
2016-10-14,109641.5535356579,110783.77320291036,109090.87546045531
2016-10-17,109713.70405800712,110856.67537226723,109153.29993361302
2016-10-18,110401.39572787134,111551.5312506363,109748.23821646733
2016-10-19,110750.53115622926,111904.3038889748,110050.03810419688
2016-10-20,110633.41086387256,111785.96346522584,109948.83852958953
2016-10-21,110625.47579526772,111777.94573096068,109941.98116580512
2016-10-24,110957.109833591,112113.03465393935,110228.57686321819
2016-10-25,110994.62997475534,112150.94567102412,110260.98885258922
2016-10-26,110563.24076274666,111715.06234865027,109888.34723601626
2016-10-27,110099.07665870924,111246.06269320587,109487.19003492656
2016-10-28,109304.87473085728,110443.58695827522,108800.41779905585
2016-10-31,109078.10034090641,110214.45008658383,108604.13275978992
2016-11-01,108971.45260839109,110106.69132331767,108511.79856378982
2016-11-02,108854.8027659105,109988.82625047992,108410.79178108572
2016-11-03,108499.05641842048,109629.37382202376,108102.70892588161
2016-11-04,108598.87672827899,109730.23403616522,108189.19211358795
2016-11-07,109642.9779071866,110785.21241320338,109093.68111523592
2016-11-08,109895.27048624495,111040.13331643636,109311.96687755354
2016-11-09,109469.17244783489,110609.59628985116,108943.41349541717
2016-11-10,108612.14807154534,109743.64363713405,108201.754142028
2016-11-11,107476.07362372392,108595.73383550817,107217.5960899468
2016-11-14,106776.33924030524,107888.70978545472,106610.59475255235
2016-11-15,108087.17853120332,109213.20508878957,107748.68564765994
2016-11-16,108031.74474608056,109157.19380765774,107700.63331283155
2016-11-17,107696.1398221706,108818.09263134934,107409.69738845227
2016-11-18,107273.69534260136,108391.24722551332,107043.33139525441
2016-11-21,108220.04813728789,109347.45889887669,107864.47970634642
2016-11-22,108382.06760126015,109511.16624314853,108004.90329926998
2016-11-23,107773.23558215419,108895.99155665188,107477.32650499679
2016-11-25,107898.826224238,109022.89057221987,107586.23590708175
2016-11-28,107985.79067064398,109110.76099357635,107661.63808484375
2016-11-29,107944.83068020109,109069.37429168013,107626.12761838707
2016-11-30,107253.9442545114,108371.29037527808,107027.13056669642
2016-12-01,106413.3229471364,107521.9116747521,106297.70133545001
2016-12-02,106729.22816952245,107841.10792272436,106572.10305794032
2016-12-05,107033.72682965218,108148.77877758352,106836.49469440375
2016-12-06,107150.48999027892,108266.75834908897,106937.84078132987
2016-12-07,108227.53987605312,109355.02868479726,107872.54720671363
2016-12-08,108051.8679015879,109177.52660142034,107720.29002401761
2016-12-09,108018.49902516526,109143.8100959675,107691.3626521687
2016-12-12,108571.45620414814,109702.52785152574,108170.73877055403
2016-12-13,109497.85052973789,110638.57313320099,108973.32587766278
2016-12-14,108042.87597777661,109168.44100188217,107714.19124643072
2016-12-15,108054.79569509049,109180.48489598035,107724.52468600865
2016-12-16,108100.59355717269,109226.75986931373,107764.2271905912
2016-12-19,108441.05367802091,109570.76682284908,108059.35827178556
2016-12-20,108327.53682882742,109456.06738207847,107960.99541283985
2016-12-21,108322.13362119843,109450.60788511555,107956.31286925891
2016-12-22,108266.96607088625,109394.8656123653,107908.50309457688
2016-12-23,108405.582629473,109534.926245341,108028.64014728821
2016-12-27,108672.33687607238,109804.45947433313,108259.79380124026
2016-12-28,108399.10769388429,109528.38385541098,108023.1051519565
2016-12-29,108787.8392974481,109921.16517250543,108359.9601218913
2016-12-30,108297.98444545157,109426.20712899066,107935.67474963029
2017-01-03,109071.29762790503,110273.91332272328,108706.40082148013
2017-01-04,109265.9768901327,110470.7391105842,108875.12079098716
2017-01-05,109796.8840168931,111007.49999774736,109335.12776065704
2017-01-06,109676.36680050736,110885.65396343175,109230.77091262347
2017-01-09,109669.82550411901,110879.04054297527,109225.10593849681
2017-01-10,109494.71505059488,110701.99932870734,109073.45344529183
2017-01-11,110054.29783503174,111267.7520501831,109558.17508734715
2017-01-12,109850.07798216733,111061.28047752082,109381.39314514805
2017-01-13,109943.77569663692,111156.01129918212,109462.52179304835
2017-01-17,110702.33427380022,111922.93371238823,110119.2506272256
2017-01-18,109954.15685512865,111166.50691990547,109472.08830502172
2017-01-19,109198.35558313472,110402.37221380348,108817.75123001389
2017-01-20,109700.72975075917,110910.28553858289,109253.07572778528
2017-01-23,109800.01631231258,111010.66682972883,109339.05955775133
2017-01-24,109881.08001922429,111092.62434177838,109409.25380944378
2017-01-25,109903.01132528215,111114.79746152551,109428.24262132023
2017-01-26,109830.52620122848,111041.51311943994,109365.48436355211
2017-01-27,109955.02288017806,111167.38249371188,109473.28396184077
2017-01-30,109439.77477277047,110646.4532816125,109027.2051063745
2017-01-31,109623.58012418723,110832.28526336384,109186.43331154923
2017-02-01,109289.79985179155,110494.8247432501,108897.34700356811
2017-02-02,109567.98510372518,110776.07725446566,109138.37857405614
2017-02-03,109893.77024499232,111105.45448946001,109420.55924022473
2017-02-06,110303.80737888467,111520.0126761261,109775.57792069371
2017-02-07,110367.96478643718,111584.87748064684,109831.09980480578
2017-02-08,110779.2621653637,112000.70980775764,110187.00997636723
2017-02-09,110647.7393302973,111867.7368072571,110073.2537304362
2017-02-10,111096.3148903637,112321.25834321798,110461.29420475992
2017-02-13,111274.22054775932,112501.12558116167,110615.11051608724
2017-02-14,111250.40922304409,112477.05171374786,110594.52766111755
2017-02-15,111636.36827985113,112867.26633942929,110928.16559035587
2017-02-16,111619.06008055783,112849.767300634,110913.2104608476
2017-02-17,111667.7084993495,112898.95211491412,110955.2459208202
2017-02-21,111958.59043362485,113193.0413015749,111206.5729196625
2017-02-22,111721.59012155994,112953.42783370124,111001.86996434156
2017-02-23,112213.7491321889,113451.01336957928,111427.07733796575
2017-02-24,112526.73142941848,113767.44659689802,111697.32789653013
2017-02-27,112467.6675528785,113707.73148445577,111646.34656350416
2017-02-28,112368.56472816001,113607.53595601962,111560.79951692557
2017-03-01,113082.97498776241,114329.82327410966,112177.5601233565
2017-03-02,112459.37527127437,113699.34777249169,111639.64118684635
2017-03-03,112314.25466869694,113552.62707604817,111514.36919061403
2017-03-06,111999.00832390564,113233.9048378713,111242.19422797095
2017-03-07,111496.78641356311,112726.14544915642,110808.43054806489
2017-03-08,110733.27043858264,111954.21097806629,110148.60254757808
2017-03-09,110652.35173347616,111872.40006660596,110078.60997618371
2017-03-10,110974.70597337908,112198.30857125708,110357.46459012861
2017-03-13,110814.2654995037,112036.0990872373,110218.72710851082
2017-03-14,110504.93664729435,111723.35958767509,109951.19105975259
2017-03-15,111983.47090782177,113218.19610686916,111230.43041085341
2017-03-16,111913.19723412038,113147.14759849756,111169.73379034565
2017-03-17,112055.9318159734,113291.45596604912,111293.02628192912
2017-03-20,112276.49969696855,113514.4558195359,111483.51862825097
2017-03-21,111940.46944121287,113174.72050783706,111193.38214354927
